2025-01-07 11:57:40,412 20392 DEBUG Starting code with parameters {'repetitions': 1, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 2}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-07 11:57:40,412 20392 DEBUG We have 8 workers available to us.
2025-01-07 11:57:40,412 20392 DEBUG Starting the simulation
2025-01-19 08:26:31,327 21752 DEBUG Starting code with parameters {'repetitions': 150, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 4}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-19 08:26:31,327 21752 DEBUG We have 8 workers available to us.
2025-01-19 08:26:31,328 21752 DEBUG Starting the simulation
2025-01-19 08:26:39,541 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 114
2025-01-19 08:26:39,616 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 115
2025-01-19 08:26:39,713 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 116
2025-01-19 08:26:39,785 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 117
2025-01-19 08:26:39,833 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 118
2025-01-19 08:26:39,914 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 119
2025-01-19 08:26:39,962 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 120
2025-01-19 08:26:40,043 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 121
2025-01-19 08:26:40,104 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 122
2025-01-19 08:26:40,171 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 123
2025-01-19 08:26:40,247 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 124
2025-01-19 08:26:40,321 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 125
2025-01-19 08:26:40,386 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 126
2025-01-19 08:26:40,461 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 127
2025-01-19 08:26:40,519 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 128
2025-01-19 08:26:40,633 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 129
2025-01-19 08:26:40,697 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 130
2025-01-19 08:26:40,753 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 131
2025-01-19 08:26:40,836 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 132
2025-01-19 08:26:40,910 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 133
2025-01-19 08:26:40,973 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 134
2025-01-19 08:26:41,051 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 135
2025-01-19 08:26:41,100 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 136
2025-01-19 08:26:41,162 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 137
